	mean_log	std_log	median_log	missing_ratio	n_nonzero
G_2597	1.9850094364702096	0.6228763991793658	1.9731756794241535	0.4788	1303
G_2598	1.6902889187915737	0.5832734648828493	1.653978370841115	0.4032	1492
G_2599	1.8835780852282757	0.6535511654549139	1.8643621909897845	0.6308	923
G_2600	1.7285238356398462	0.586730027423465	1.7059354733839285	0.474	1315
G_2601	2.0003647945603573	0.6229472443166766	1.9971565283384018	0.6592	852
G_2602	1.503418206036074	0.5324351638468134	1.4230756859385916	0.552	1120
G_2603	1.3914155909839	0.49653438394067795	1.2978302873067842	0.634	915
G_2604	1.7082525012282794	0.5711773529213497	1.677751406483349	0.51	1225
G_2605	1.353414894339172	0.4740511231430502	1.2652227262843645	0.6644	839
G_2606	1.4360740832735388	0.48195697194761794	1.3751119282571007	0.4788	1303
G_2607	1.3146730452659112	0.4434301414034578	1.2313954903075437	0.6	1000
G_2608	1.5624423232322397	0.5304150720335905	1.5089669857338468	0.5224	1194
G_2609	1.2736477623215152	0.4163132656097674	1.2010366759655553	0.6064	984
G_2610	1.4192285392432156	0.4620751218329892	1.35791717096905	0.5780000000000001	1055
G_2611	3.376901997372039	0.7240550794382589	3.4163429544428974	0.4888	1278
G_2612	1.2802268789825968	0.4385488104690524	1.199536941364267	0.5680000000000001	1080
G_2613	1.4223689768185526	0.4636203047808187	1.3554022366825038	0.5264	1184
G_2614	1.8916184251416113	0.62222232260088	1.8694480523456973	0.276	1810
G_2615	3.1192166466907536	0.8470823104850452	3.136432111041435	0.24639999999999995	1884
G_2616	1.8746040822585681	0.6224662878136726	1.858329240507199	0.5312	1172
G_2617	1.9119858049106588	0.6236956689574373	1.884499303135276	0.44720000000000004	1382
G_2618	1.3699180218000495	0.4899817230268806	1.2556275081354755	0.6656	836
G_2619	1.57307669756873	0.535761284640687	1.5347865426876477	0.5332	1167
G_2620	1.631378144751914	0.5119818869120526	1.6124848811822994	0.4456	1386
G_2621	1.900926670031201	0.6816965957561345	1.8923377363127911	0.3944	1514
G_2622	1.9942450004986458	0.6464106830554447	1.9985115619228608	0.38160000000000005	1546
G_2623	2.2858336275169693	0.6683696576412091	2.29589850305706	0.366	1585
G_2624	1.8337093586790905	0.6087406342508344	1.7998607648437175	0.6968	758
G_2625	1.6597706942758577	0.5663887888011108	1.6218739425844892	0.5848	1038
G_2626	1.5215231819359643	0.49414565095060653	1.468134733445913	0.632	920
G_2627	2.5345186437403395	0.7195189823840611	2.551265867270686	0.5216000000000001	1196
G_2628	1.231594471530021	0.40159018591500223	1.1564563384622404	0.5716	1071
G_2629	1.576642274708024	0.560648940603939	1.5157465069749638	0.518	1205
G_2630	1.763528548379475	0.5872605153564574	1.7481267604803563	0.35640000000000005	1609
G_2631	2.296551618255116	0.7045084612370538	2.3362289118555273	0.48719999999999997	1282
G_2632	1.394556309487826	0.4568135097329347	1.3382966686865476	0.5164	1209
G_2633	2.5197382447379653	0.7291505132054367	2.5528012390494945	0.48240000000000005	1294
G_2634	1.374573370670396	0.45410603368518676	1.2998650986777327	0.6275999999999999	931
G_2635	3.788106928564025	0.7144328562875527	3.848129642761029	0.43879999999999997	1403
G_2636	1.7520464426093016	0.5896921142124922	1.7398178196070493	0.47640000000000005	1309
G_2637	1.3878633881925313	0.4624286590252871	1.32669012108392	0.726	685
G_2638	1.1656999550704774	0.3488293212636832	1.1020588302199987	0.7192000000000001	702
G_2639	1.5456393325931959	0.5577222690112181	1.4555972539640347	0.5751999999999999	1062
G_2640	2.455577545774222	0.7137394422101785	2.4870176138136064	0.40280000000000005	1493
G_2641	2.3250039512544594	0.6945911686577854	2.3605642405306777	0.5956	1011
G_2642	1.0991939736181398	0.3302210315664885	1.0263393814401078	0.8180000000000001	455
G_2643	1.4918315487696614	0.5012875166597106	1.4315594090100707	0.6172	957
G_2644	1.1581767216689687	0.34457396486407776	1.1239041357754396	0.8316	421
G_2645	2.1331946407394575	0.682006432251588	2.1408386077749837	0.48160000000000003	1296
G_2646	1.462120340293614	0.49461387586194794	1.4070886060310717	0.5008	1248
G_2647	1.3775962838321494	0.44952103574776403	1.304673964069477	0.5788	1053
G_2648	1.3619653522910449	0.447214265608854	1.291960473330787	0.718	705
G_2649	1.5895321134939475	0.5291347826243015	1.5376487135490804	0.6315999999999999	921
G_2650	1.095596138489817	0.31288517256358017	1.0440171405837502	0.8376	406
G_2651	2.2647849794053636	0.7018115455115159	2.2508892671253347	0.4948	1263
G_2652	1.5576238757159464	0.5424224162984786	1.5219568259520528	0.5688	1078
G_2653	1.4287072594309733	0.48340238655337125	1.3504208573986738	0.5408	1148
G_2654	1.2381213678378027	0.39053050234858233	1.1638249934155345	0.7148	713
G_2655	1.3426521740841844	0.4470978657192208	1.2592147765101247	0.6152	962
G_2656	1.779494619510754	0.6013411990601989	1.750089445815515	0.5800000000000001	1050
G_2657	1.0084610752282075	0.2658951649312564	0.9643158963120424	0.876	310
G_2658	1.3002273668529454	0.4382996341776214	1.2187451355120569	0.5904	1024
G_2659	1.3750706731098925	0.45840683188303905	1.300447806626554	0.7188	703
G_2660	1.2404229813767715	0.38030073525049546	1.164431122762361	0.7708	573
G_2661	1.6598888553532762	0.5590769281322219	1.6637348215326069	0.6396	901
G_2662	1.393692579225603	0.4881042506692055	1.2927268480359968	0.5851999999999999	1037
G_2663	1.4583817369132426	0.5095419730205284	1.3914917866670138	0.6676	831
G_2664	1.766797856070347	0.5854961707143694	1.7455847043349404	0.4548	1363
G_2665	1.5270566508289611	0.5081068654340468	1.4879890842527639	0.5728	1068
G_2666	1.3914313335287012	0.46020567741870105	1.3277080000174635	0.5296000000000001	1176
G_2667	1.6792943379386096	0.5704318782298483	1.6489817795730668	0.38680000000000003	1533
G_2668	1.332190028317566	0.42847192610676976	1.2717319221722398	0.7136	716
G_2669	1.3949831860112358	0.4703851926623032	1.3347805026382251	0.5944	1014
G_2670	2.2939551940760063	0.6744384585191615	2.326233044346673	0.40359999999999996	1491
G_2671	1.845154602074176	0.6211101831123923	1.8350163099626773	0.4608	1348
G_2672	1.5859141122167315	0.5467391349838822	1.5337877889424614	0.5136000000000001	1216
G_2673	1.8176901218704453	0.6268038296369086	1.80168920411753	0.4628	1343
G_2674	2.035385997009067	0.6867913710347053	2.0291910845043537	0.31599999999999995	1710
G_2675	3.0366247616743234	0.743748958099612	3.0730373123519943	0.46399999999999997	1340
G_2676	1.6651545760282327	0.5584642703590416	1.6398517810493423	0.5024	1244
G_2677	1.342219948750859	0.4476910182159151	1.2761012506238556	0.7508	623
G_2678	2.5842604839376326	0.7535048921817877	2.598442585669658	0.40959999999999996	1476
G_2679	1.4324542171844055	0.4811293657193381	1.3611438844799406	0.5036	1241
G_2680	1.5616171709272133	0.5372085455979478	1.5244698349943198	0.5720000000000001	1070
G_2681	1.6911822099142646	0.6223852456002986	1.6280521413641007	0.5904	1024
G_2682	1.5005259962661082	0.5084741190920171	1.4648644497659522	0.6152	962
G_2683	1.012941176383641	0.24203938121933208	0.9858134434063102	0.8784	304
G_2684	2.1305742898223934	0.6763695373503846	2.1441036118347245	0.46319999999999995	1342
G_2685	2.2150226578998224	0.7179146518545123	2.203595573979234	0.8	500
G_2686	1.3507390201047211	0.4412422629215151	1.2690706319380771	0.5824	1044
G_2687	1.0878129419958324	0.3069595909172285	1.036209248189236	0.7796	551
G_2688	1.7019590234739683	0.5347090444795747	1.693508143517202	0.47240000000000004	1319
G_2689	1.126729166468544	0.3526090890721286	1.0712470744025282	0.7716000000000001	571
G_2690	1.5144038130592956	0.5359361537139766	1.4338058579401087	0.6608	848
G_2691	1.2951423397079422	0.4111128498931966	1.2183251637683226	0.6224000000000001	944
G_2692	1.2220263359469665	0.3859627884924295	1.1492651820940354	0.7	750
G_2693	2.1230068474171335	0.6821815229264975	2.13711580224898	0.5076	1231
G_2694	1.1238623013578888	0.33044767693172594	1.062618701813711	0.752	620
G_2695	2.0092245698735067	0.6494060861645665	2.0105562020505277	0.4224	1444
G_2696	1.4304561203987813	0.48298912924459936	1.3853581083446578	0.556	1110
G_2697	1.4890366285128942	0.5060023302131152	1.413760606292373	0.5408	1148
G_2698	2.83058850758326	0.8333700402886676	2.8810585879570567	0.3376	1656
G_2699	1.5871195770795148	0.5410407706041902	1.5462636499037599	0.38880000000000003	1528
G_2700	1.6337691768951608	0.5290043758434491	1.6429842069078289	0.5212	1197
G_2701	1.3380539324729948	0.4496043705117087	1.2454463042873474	0.6048	988
G_2702	1.5028227841695851	0.5227149163265931	1.4470864378065058	0.5016	1246
G_2703	2.2277997707938626	0.6998133672523151	2.2281894485080485	0.49319999999999997	1267
G_2704	1.1900192873611681	0.3688580406418771	1.1332412143103805	0.7028	743
G_2705	1.1838827083729695	0.3709822789489261	1.1296843511899075	0.7108	723
G_2706	1.2732028133881186	0.4514070083724235	1.1785692897098299	0.7872	532
G_2707	2.027642908189963	0.64598026334124	2.049624452804153	0.486	1285
G_2708	1.435012637014492	0.48529316083333834	1.370236792196925	0.7228	693
G_2709	2.123810988831376	0.6449109369063833	2.1332027185712885	0.3772	1557
G_2710	1.0984046166359813	0.30151138802424593	1.0632388256955287	0.7588	603
G_2711	2.0791609215954954	0.7117656448356021	2.0998716297402593	0.6352	912
G_2712	2.3417280422334317	0.6688604299216442	2.361288832310724	0.2228	1943
G_2713	2.288448491706067	0.6787659233282511	2.3154770334496515	0.5152	1212
G_2714	1.1517318907471905	0.379979567322418	1.0535328320739856	0.8384	404
G_2715	2.0364082590039208	0.6350673183799462	2.0547890798492823	0.47119999999999995	1322
G_2716	1.402783034122194	0.49066798934192885	1.317909496812081	0.5944	1014
G_2717	1.2644633382016883	0.4180062717126933	1.1783350439126985	0.6792	802
G_2718	1.1601755167525412	0.3706301524858739	1.0866242647162143	0.8284	429
G_2719	1.5152798070751663	0.5060345051216031	1.446403818658616	0.5264	1184
G_2720	2.993638954746203	0.715124981281332	3.011837501436464	0.33440000000000003	1664
G_2721	2.284482886756347	0.7032455442825634	2.3057185844385852	0.44920000000000004	1377
G_2722	1.5628863325253521	0.5449649360593222	1.515469320755287	0.6548	863
G_2723	1.2521800699868804	0.3935031722239299	1.2108295446637949	0.6596	851
G_2724	1.73252426412503	0.6072656237371363	1.6990362819756937	0.5147999999999999	1213
G_2725	1.0306903007391621	0.2541069642225316	1.000409665206184	0.8752	312
G_2726	1.1703935256424487	0.35671646539899216	1.1020910184272803	0.6876	781
G_2727	1.8354258968490753	0.6336513606728544	1.7905105618595265	0.5571999999999999	1107
G_2728	1.5858345012231831	0.5606405132793986	1.5223087647604001	0.5584	1104
G_2729	1.1030850418599212	0.3158150742473015	1.0496550106473357	0.8828	293
G_2730	1.3216383552505493	0.4422491312397235	1.2265852628116398	0.7208	698
G_2731	2.084862997648755	0.7153225227302593	2.098238380125282	0.4468	1383
G_2732	1.4496554334293967	0.499971467264266	1.3817187072219088	0.5680000000000001	1080
G_2733	2.2670230825172393	0.7139461938669647	2.2767953653794257	0.5880000000000001	1030
G_2734	2.0500370453108334	0.6923338907360356	2.051266895441927	0.4376	1406
G_2735	2.26469277461815	0.6757544650649246	2.3003697643087646	0.5871999999999999	1032
G_2736	1.8108534568446233	0.5817690347894929	1.8310834845845454	0.46399999999999997	1340
G_2737	2.021292429089379	0.6252528436559235	2.0466538257145617	0.44999999999999996	1375
G_2738	1.4485348676900915	0.5155037396934655	1.3497780573913056	0.5864	1034
G_2739	1.0998163479565461	0.3267180178674435	1.0537780273738546	0.8496	376
G_2740	1.3417511812998375	0.443208485124484	1.257740755199761	0.5048	1238
G_2741	2.311183914242823	0.6811264324523475	2.33993386869102	0.488	1280
G_2742	1.5079480261937206	0.49786575698935204	1.4584387420089167	0.612	970
G_2743	1.724369991081897	0.5938218261013423	1.6949586280283695	0.4868	1283
G_2744	1.5620612255333541	0.5155499777937008	1.509241511869011	0.492	1270
G_2745	2.3704592770389152	0.6908979725795312	2.3660144608484	0.46319999999999995	1342
G_2746	2.792770283456979	0.6678698996258137	2.8499342352406978	0.33720000000000006	1657
G_2747	1.5110892277246415	0.525942349414069	1.4664652870724004	0.7532	617
G_2748	1.2716744369541773	0.417423368127005	1.2111678072810816	0.7472	632
G_2749	2.0149276880589366	0.6830141218983734	2.024232991870697	0.558	1105
G_2750	1.4033850584931413	0.48344167130165056	1.2996709946114118	0.4756	1311
G_2751	1.4730454660271928	0.5036504229721561	1.3748911360596536	0.5651999999999999	1087
G_2752	1.5242769914246979	0.53061311616395	1.4694861722125716	0.5544	1114
G_2753	1.2169741097349622	0.3956883510549813	1.1446455204740844	0.6764	809
G_2754	2.766053051540539	0.7640622874800868	2.7897863671877845	0.3476	1631
G_2755	1.2524975167673487	0.40453043252077153	1.1718366666997535	0.528	1180
G_2756	1.1630559870679755	0.37187330196229385	1.0838986206858965	0.7912	522
G_2757	1.566856814164543	0.5253523417270213	1.5054789387015626	0.4828	1293
G_2758	3.241531060429648	0.7322754711111913	3.288373588592952	0.39280000000000004	1518
G_2759	1.227989447609097	0.39856309507499066	1.1316732300192993	0.768	580
G_2760	2.42770127852447	0.6848711504593865	2.4832984730759247	0.5664	1084
G_2761	2.0276956195306672	0.6651351129197366	2.0149752461751733	0.4796	1301
G_2762	1.2951694213427054	0.429642616571762	1.2030318994670166	0.6992	752
G_2763	1.2169390744096462	0.39735081606698447	1.131673150928998	0.8092	477
G_2764	1.2362630194328974	0.3874089891330258	1.1779458561875695	0.65	875
G_2765	1.57299742594045	0.5342910067136658	1.50725547574126	0.5112	1222
G_2766	1.2222987424512977	0.3859624080826322	1.1648861801091068	0.7972	507
G_2767	1.33610410369602	0.4439754919049854	1.2498243375541915	0.5512	1122
G_2768	1.4699985080552347	0.503686821994039	1.3963530581424508	0.504	1240
G_2769	1.385929545511469	0.47211317612305737	1.295706989582561	0.6352	912
G_2770	1.431464246162179	0.4932772270145903	1.3607126376316352	0.5596	1101
G_2771	2.1573603664015044	0.6503437534291218	2.178668430772931	0.35640000000000005	1609
G_2772	2.6539960762197654	0.7677966812951804	2.689671405249876	0.266	1835
G_2773	1.9085934072910418	0.6515645112940953	1.9023351900874563	0.62	950
G_2774	1.423505555533301	0.49209779964603195	1.3478159688867004	0.776	560
G_2775	1.6188864080529464	0.5757185276168746	1.535834533019343	0.5628	1093
G_2776	1.317729805146752	0.43593759109255564	1.236703875201783	0.6175999999999999	956
G_2777	2.715735650941362	0.7197643286615074	2.7652471996645676	0.44520000000000004	1387
G_2778	1.6191643155022182	0.5439591441052435	1.5741785691315615	0.608	980
G_2779	2.219173680090153	0.7208735338252031	2.2355044107778683	0.37760000000000005	1556
G_2780	1.349532545319727	0.44909803891073086	1.276614487785417	0.5384	1154
G_2781	1.2278031345174578	0.37563723033880503	1.1712235524742218	0.604	990
G_2782	1.2375604859958584	0.40231261304763266	1.1600524976881197	0.6768000000000001	808
G_2783	1.1063872281011513	0.3279993516731803	1.0562770076231025	0.7816	546
G_2784	1.679208967068472	0.5670840850437676	1.6530348653737148	0.5671999999999999	1082
G_2785	1.0815203534814166	0.3095148045728823	1.014201976912068	0.8056	486
G_2786	1.6986953141595038	0.593357522488872	1.6644288588604592	0.34840000000000004	1629
G_2787	1.5880903964104014	0.5456833666837517	1.5339303599259553	0.5988	1003
G_2788	1.4329882147904727	0.4850240797769871	1.3606049142486432	0.528	1180
G_2789	1.3363535649921496	0.42939835447880875	1.2498243375541915	0.5167999999999999	1208
G_2790	1.5981413886547047	0.5312622261026548	1.547330316207704	0.6532	867
G_2791	1.6894598072925506	0.5763545534606184	1.6611731851962719	0.3104	1724
G_2792	1.5332571223624025	0.5146748931988111	1.4766140171446056	0.5008	1248
G_2793	1.3688662985526456	0.4581330803678855	1.305719048181155	0.626	935
G_2794	1.51144582938156	0.49487134866519905	1.4608099729873318	0.6384000000000001	904
G_2795	1.9327417888370295	0.6372445514246476	1.895935765249575	0.40959999999999996	1476
G_2796	1.5491941245655008	0.5321747709306797	1.4953295496635546	0.48760000000000003	1281
G_2797	1.3757361960158612	0.4774560052175337	1.2783398102850176	0.55	1125
G_2798	1.2333666412599222	0.39512523360341645	1.1804415251754077	0.7263999999999999	684
G_2799	2.9885176193218865	0.7843058965281448	3.016633209002256	0.18720000000000003	2032
G_2800	2.6442493044146738	0.7283101256024852	2.67382284830196	0.20520000000000005	1987
G_2801	1.899967399168428	0.5797522114099399	1.8993297645977507	0.37039999999999995	1574
G_2802	2.3397367113800653	0.7427584734282365	2.361061035098213	0.47640000000000005	1309
G_2803	1.3569283338025038	0.4537871006384708	1.293592593399778	0.6824	794
G_2804	1.340553869223898	0.4450023149274987	1.2591840313934597	0.6104	974
G_2805	1.3433515646374177	0.44941510410565677	1.2633996405580843	0.534	1165
G_2806	2.1927227541174696	0.6808722857736297	2.199249492679882	0.6208	948
G_2807	2.1860392866490406	0.6475788501451022	2.2138946238620925	0.6164000000000001	959
G_2808	1.685435763348647	0.5626294112762431	1.6792872552728986	0.65	875
G_2809	2.0641207068421297	0.6685605142068948	2.059815004323713	0.6952	762
G_2810	1.3079973944251506	0.42900359527898047	1.232255002114295	0.8212	447
G_2811	1.218738908441322	0.3920813876109575	1.1531828610808694	0.8	500
G_2812	1.2529446566889515	0.4081879238573689	1.1729912320592852	0.7608	598
G_2813	1.099212788860711	0.334796109709615	1.024504316514388	0.8268	433
G_2814	3.577261454808037	0.7414242220364756	3.5801290136132002	0.488	1280
G_2815	2.1875069128677893	0.6792251943297932	2.1885254388401814	0.5928	1018
G_2816	1.1049007763121024	0.3216893088181139	1.0373251983255465	0.754	615
G_2817	1.1906562754044692	0.38174671199327465	1.1123772399050038	0.6608	848
G_2818	2.114424901921662	0.663371660127049	2.1140305592620434	0.35319999999999996	1617
G_2819	1.140780190350665	0.34870316051840083	1.075396321730683	0.8008	498
G_2820	1.2716324497143199	0.41488440735030246	1.188276864546285	0.5776	1056
